"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Ecuador.txt",NA,"Vinueza, LR
Branch, GM
Branch, ML
Bustamante, RH
","Vinueza, LR
Branch, GM
Branch, ML
Bustamante, RH
","111
","Charles Darwin Fdn, Galapagos Isl, Ecuador.
Univ Cape Town, Dept Zool, ZA-7701 Rondebosch, South Africa.
CSIRO Marine Res, Cleveland, Qld 4163, Australia.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/04-1957
",NA,"vinuezal@science.oregonstate.edu
","131
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2006,NA,NA,NA,NA,"Vinueza, LR (reprint author), Oregon State Univ, Dept Zool, 3029 Cordley Hall, Corvallis, OR 97331 USA
",NA,NA,"0012-9615
","ECOLOGICAL MONOGRAPHS
",NA,NA,24,"Top-down herbivory and bottom-up El Nino effects on Galapagos
rocky-shore communities
","WOS:000236562100008
",NA,76,NA,28
"./data/Ecuador.txt",NA,"Suarez, ER
Tierney, GL
Fahey, TJ
Fahey, R
","Suarez, ER
Tierney, GL
Fahey, TJ
Fahey, R
","297
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10980-005-1785-2
",NA,"esuarez@wcs.org
","306
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2006,NA,NA,NA,NA,"Suarez, ER (reprint author), Wildlife Conservat Soc Ecuador, San Francisco 441 & Mariano Echeverria,Apartado P, Quito, Ecuador
",NA,NA,"0921-2973
","LANDSCAPE ECOLOGY
",NA,NA,6,"Exploring patterns of exotic earthworm distribution in a temperate
hardwood forest in south-central New York, USA
","WOS:000235866400012
",NA,21,NA,6
"./data/Ecuador.txt",NA,"Suarez, ER
Fahey, TJ
Yavitt, JB
Groffman, PM
Bohlen, PJ
","Suarez, ER
Fahey, TJ
Yavitt, JB
Groffman, PM
Bohlen, PJ
","154
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.
Inst Ecosyst Studies, Millbrook, NY 12545 USA.
Archbold Biol Stn, Lake Placid, FL 33852 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/04-0788
",NA,"esuarez@wcs.org
","165
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2006,NA,NA,NA,NA,"Suarez, ER (reprint author), Wildlife Conservat Soc Ecuador, San Francisco 441 & Mariano Echeverria,Apartado P, Quito, Ecuador
",NA,NA,"1051-0761
","ECOLOGICAL APPLICATIONS
",NA,NA,21,"Patterns of litter disappearance in a northern hardwood forest invaded
by exotic earthworms
","WOS:000236510100015
",NA,16,NA,25
"./data/Ecuador.txt",NA,"Eckhart, VM
Rushing, NS
Hart, GM
Hansen, JD
","Eckhart, VM
Rushing, NS
Hart, GM
Hansen, JD
","412
","Grinnell Coll, Dept Biol, Grinnell, IA 50112 USA.
Comis Fulbright Ecouador, Quito, Ecuador.
Univ Minnesota, Coll Continuing Educ, Minneapolis, MN 55455 USA.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eckhart@grinnell.edu
","421
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2006,NA,NA,NA,NA,"Eckhart, VM (reprint author), Grinnell Coll, Dept Biol, Grinnell, IA 50112 USA
",NA,NA,"0030-1299
","OIKOS
",NA,NA,12,"Frequency-dependent pollinator foraging in polymorphic Clarkia xantiana
ssp xantiana populations: implications for flower colour evolution and
pollinator interactions
","WOS:000234800700018
",NA,112,NA,13
"./data/Ecuador.txt",NA,"Vargas, FH
Harrison, S
Rea, S
Macdonald, DW
","Vargas, FH
Harrison, S
Rea, S
Macdonald, DW
","107
","Univ Oxford, Dept Zool, Wildlife Conservat Res Unit, Oxford OX1 3PS, England.
Charles Darwin Res Stn, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2005.08.001
",NA,"hernan.vargas@zoology.oxford.ac.uk
david.macdonald@zoology.oxford.ac.uk
","114
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,2006,NA,NA,NA,NA,"Macdonald, DW (reprint author), Univ Oxford, Dept Zool, Wildlife Conservat Res Unit, S Parks Rd, Oxford OX1 3PS, England
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,20,"Biological effects of El Nino on the Galapagos penguin
","WOS:000233704400011
",NA,127,NA,23
"./data/Ecuador.txt",NA,"Gottdenker, NL
Walsh, T
Vargas, H
Merkel, J
Jimenez, GU
Miller, RE
Dailey, M
Parker, PG
","Gottdenker, NL
Walsh, T
Vargas, H
Merkel, J
Jimenez, GU
Miller, RE
Dailey, M
Parker, PG
","429
","St Louis Zoo, St Louis, MO 63110 USA.
Charles Darwin Res Stn, Galapagos, Ecuador.
Univ Oxford, Dept Zool, Wildlife Conservat Res Unit, Oxford OX1 3PS, England.
Golden Gate Natl Recreat Area, Marine Mamal Ctr, Sausalito, CA 94965 USA.
Univ Missouri, Dept Biol, St Louis, MO 63121 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2005.06.025
",NA,"pparker@umsl.edu
","439
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Parker, PG (reprint author), St Louis Zoo, 1 Govt Dr, St Louis, MO 63110 USA
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,21,"Assessing the risks of introduced chickens and their pathogens to native
birds in the Galapagos Archipelago
","WOS:000232993900014
",NA,126,NA,22
"./data/Ecuador.txt",NA,"Campbell, K
Donlan, CJ
","Campbell, K
Donlan, CJ
","1362
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.
Galapagos Natl Pk Serv, Isla Santa Cruz, Galapagos, Ecuador.
Charles Darwin Fdn, Quito, Ecuador.
Univ Queensland, Gatton Coll, Gatton, Qld 4345, Australia.
Univ Calif Santa Cruz, Ctr Ocean Hlth, Santa Cruz, CA 95060 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1523-1739.2005.00228.x
",NA,"cjd34@cornell.edu
","1374
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Donlan, CJ (reprint author), Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,48,"Feral goat eradications on islands
","WOS:000232137900005
",NA,19,NA,52
"./data/Ecuador.txt",NA,"Becker, CD
Agreda, A
Astudillo, E
Costantino, M
Torres, P
","Becker, CD
Agreda, A
Astudillo, E
Costantino, M
Torres, P
","2695
","Univ New Mexico, Earthwatch Inst & Aves Ecuador, Zuni, NM 87327 USA.
Univ New Mexico, CECIA, Zuni, NM 87327 USA.
Univ New Mexico, Gallup Zuni Branch, Zuni, NM 87327 USA.
",NA,NA,"DENMARK
",NA,"Symposium on Locally-Based Monitoring
","APR, 2004
",NA,"10.1007/s10531-005-8402-1
",NA,"dbecker@unm.edu
","2707
","NA
",NA,NA,NA,NA,NA,"11
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Becker, CD (reprint author), Univ New Mexico, Earthwatch Inst & Aves Ecuador, POB 1248, Zuni, NM 87327 USA
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,18,"Community-based monitoring of fog capture and biodiversity at Loma Alta,
Ecuador enhance social capital and institutional cooperation
","WOS:000232622700009
",NA,14,NA,19
"./data/Ecuador.txt",NA,"Townsend, WR
Borman, R
Yiyoguaje, E
Mendua, L
","Townsend, WR
Borman, R
Yiyoguaje, E
Mendua, L
","2743
","Field Museum, Santa Cruz, Bolivia.
Cofan Survival Fund, Quito, Ecuador.
",NA,NA,"DENMARK
",NA,"Symposium on Locally-Based Monitoring
","APR, 2004
",NA,"10.1007/s10531-005-8410-1
",NA,"wtownsend@fieldmuseum.org
","2755
","NA
",NA,NA,NA,NA,NA,"11
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Townsend, WR (reprint author), Field Museum, Chicago 3,Casilla 6266, Santa Cruz, Bolivia
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,12,"Cofan Indians' monitoring of freshwater turtles in Zabalo, Ecuador
","WOS:000232622700012
",NA,14,NA,13
"./data/Ecuador.txt",NA,"Pitman, NCA
Ceron, CE
Reyes, CI
Thurber, M
Arellano, J
","Pitman, NCA
Ceron, CE
Reyes, CI
Thurber, M
Arellano, J
","559
","Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.
Univ Cent Ecuador, Escuela Biol, Quito, Ecuador.
Walsh Environm Scientists & Engineers, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0266467405002713
",NA,"ncp@duke.edu
","568
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,5,NA,"J
",NA,2005," A-7681-2008
",NA,NA,NA,"Pitman, NCA (reprint author), Amazon Conservat Assoc, Jiron Cusco 499, Puerto Maldonado, Madre de Dios, Peru
",NA,NA,"0266-4674
","JOURNAL OF TROPICAL ECOLOGY
",NA,NA,10,"Catastrophic natural origin of a species-poor tree community in the
world's richest forest
","WOS:000231650800009
",NA,21,NA,11
"./data/Ecuador.txt",NA,"Ruttenberg, BI
Haupt, AJ
Chiriboga, AI
Warner, RR
","Ruttenberg, BI
Haupt, AJ
Chiriboga, AI
Warner, RR
","394
","Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA.
Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-005-0150-0
",NA,"ruttenbe@lifesci.ucsb.edu
","403
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Ruttenberg, BI (reprint author), Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,19,"Patterns, causes and consequences of regional variation in the ecology
and life history of a reef fish
","WOS:000232401800006
",NA,145,NA,19
"./data/Ecuador.txt",NA,"Bustarnante, MR
Ron, SR
Coloma, LA
","Bustarnante, MR
Ron, SR
Coloma, LA
","180
","Pontificia Univ Catolica Ecuador, Museo Zool, Ctr Biodiversidad & Ambiente, Escuela Biol, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2005.00025.x
",NA,"mbustamante@numashir.org
","189
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Bustarnante, MR (reprint author), Pontificia Univ Catolica Ecuador, Museo Zool, Ctr Biodiversidad & Ambiente, Escuela Biol, Avenida 12 Octubre & Roca,Aptdo 17-01-2184, Quito, Ecuador
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,20,"Changes in diversity of seven anuran communities in the Ecuadorian Andes
","WOS:000229355500005
",NA,37,NA,21
"./data/Ecuador.txt",NA,"Ron, SR
","Ron, SR
","209
","Univ Texas, Sec Integrat Biol, Austin, TX 78712 USA.
Univ Texas, Texas Mem Museum, Austin, TX 78712 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2005.00028.x
",NA,"sron@mail.urexas.edu
","221
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Ron, SR (reprint author), Pontificia Univ Catolica Ecuador, Escuela Biol, Museo Zool, Ctr Biodiversidad & Ambiente, Av 12 Octubre & Roca,Aptdo 17-01-2184, Quito, Ecuador
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,70,"Predicting the distribution of the amphibian pathogen Batrachochytrium
dendrobatidis in the New World
","WOS:000229355500008
",NA,37,NA,87
"./data/Ecuador.txt",NA,"Wilcke, W
Hess, T
Bengel, C
Homeier, E
Valarezo, C
Zech, W
","Wilcke, W
Hess, T
Bengel, C
Homeier, E
Valarezo, C
Zech, W
","139
","Tech Univ Berlin, Inst Ecol, Dept Soil Sci, D-10587 Berlin, Germany.
Univ Bayreuth, Inst Soil Sci & Soil Geog, D-95440 Bayreuth, Germany.
Univ Bielefeld, Dept Ecol, D-33501 Bielefeld, Germany.
Univ Nacl Loja, Area Gropecuaria & Recursos Nat Renovables, Programa Agroforest, Loja, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2004.10.044
",NA,"wolfgang.wilcke@tu-berlin.de
","147
","NA
",NA,NA,NA,NA,NA,"1-3
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB 1
",NA,NA,NA,NA,"J
",NA,2005," A-1573-2008
",NA,NA,NA,"Wilcke, W (reprint author), Tech Univ Berlin, Inst Ecol, Dept Soil Sci, Salzufer 11-12, D-10587 Berlin, Germany
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,12,"Coarse woody debris in a montane forest in Ecuador: mass, C and nutrient
stock, and turnover
","WOS:000226404800011
",NA,205,NA,23
"./data/Ecuador.txt",NA,"Cruz, F
Donlan, CJ
Campbell, K
Carrion, V
","Cruz, F
Donlan, CJ
Campbell, K
Carrion, V
","473
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.
Galapagos Natl Pk, Isla Santa Cruz, Galapagos, Ecuador.
Charles Darwin Fdn, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2004.05.018
",NA,"cjd34@cornell.edu
","478
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2005,NA,NA,NA,NA,"Donlan, CJ (reprint author), Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,29,"Conservation action in the Galapagos: feral pig (Sus scrofa) eradication
from Santiago Island
","WOS:000224662100015
",NA,121,NA,33
"./data/Ecuador.txt",NA,"Farley, KA
Kelly, EF
Hofstede, RGM
","Farley, KA
Kelly, EF
Hofstede, RGM
","729
","Univ Colorado, Dept Geog, Boulder, CO 80309 USA.
Colorado State Univ, Dept Soil & Crop Sci, Ft Collins, CO 80523 USA.
Ecol Paramo & Bosques Ardinos Project, Quito, Ecuador.
Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, NL-1098 SM Amsterdam, Netherlands.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10021-004-0047-5
",NA,"farley@duke.edu
","739
","NA
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Farley, KA (reprint author), Duke Univ, Ctr Global Change, POB 90658, Durham, NC 27708 USA
",NA,NA,"1432-9840
","ECOSYSTEMS
",NA,NA,28,"Soil organic carbon and water retention following conversion of
grasslands to pine plantations in the Ecuadoran Andes
","WOS:000225359600003
",NA,7,NA,30
"./data/Ecuador.txt",NA,"Siren, A
Hamback, P
Machoa, E
","Siren, A
Hamback, P
Machoa, E
","1315
","Swedish Univ Agr Sci, Dept Rural Dev Studies, SE-75007 Uppsala, Sweden.
Swedish Univ Agr Sci, Dept Ecol & Corp Prod Sci, SE-75007 Uppsala, Sweden.
Stockholm Univ, Dept Bot, SE-10691 Stockholm, Sweden.
Tayak Yuyayta Jatachik Sarayaku Runaguna Tandanak, Puyo, Pastaza, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1523-1739.2004.00024.x
",NA,"anders.siren@lbutv.slu.se
","1329
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,2004," A-8194-2008
",NA,NA,NA,"Siren, A (reprint author), Swedish Univ Agr Sci, Dept Rural Dev Studies, POB 7005, SE-75007 Uppsala, Sweden
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,26,"Including spatial heterogeneity and animal dispersal when evaluating
hunting: a model analysis and an empirical assessment in an Amazonian
community
","WOS:000224071800017
",NA,18,NA,27
"./data/Ecuador.txt",NA,"Hill, RI
Vaca, JF
","Hill, RI
Vaca, JF
","362
","Univ Texas, Sect Integrat Biol, Univ Stn C0930, Austin, TX 78712 USA.
Fdn Bromelia, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2004.tb00328.x
",NA,"rihill@uclink.berkeley.edu
","370
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Hill, RI (reprint author), Univ Calif Berkeley, Dept Integrat Biol, 3060 Valley Life Sci Bldg, Berkeley, CA 94720 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,6,"Differential wing strength in Pierella butterflies (Nymphalidae,
Satyrinae) supports the deflection hypothesis
","WOS:000223742800009
",NA,36,NA,7
"./data/Ecuador.txt",NA,"Leimbeck, RM
Valencia, R
Balslev, H
","Leimbeck, RM
Valencia, R
Balslev, H
","1755
","Univ Aarhus, Dept Systemat Bot, Inst Biol Sci, DK-8240 Risskov, Denmark.
FUNDACYT, Fdn Sci & Technol, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/B:BIOC.0000029332.91351.7a
",NA,"henrik.balslev@biology.au.dk
","1779
","NA
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"AUG
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Balslev, H (reprint author), Univ Aarhus, Dept Systemat Bot, Inst Biol Sci, Nordlandsvej 68, DK-8240 Risskov, Denmark
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,3,"Landscape diversity patterns and endemism of Araceae in Ecuador
","WOS:000221688100008
",NA,13,NA,4
"./data/Ecuador.txt",NA,"Mullner, A
Linsenmair, KE
Wikelski, M
","Mullner, A
Linsenmair, KE
Wikelski, M
","549
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.
Biozentrum Wurzburg, Dept Anim Ecol & Trop Biol, D-97074 Wurzburg, Germany.
GTZ, INEFAN, Programa Forestal Sucumbios, Quito 17210546, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2003.10.003
",NA,"muellner@zgf.de
","558
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"AUG
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Mullner, A (reprint author), Frankfurt Zool Soc, Alfred Brehm Pl 16, D-60316 Frankfurt, Germany
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,86,"Exposure to ecotourism reduces survival and affects stress response in
hoatzin chicks (Opisthocomus hoazin)
","WOS:000221901700013
",NA,118,NA,94
"./data/Ecuador.txt",NA,"Campbell, K
Donlan, CJ
Cruz, F
Carrion, V
","Campbell, K
Donlan, CJ
Cruz, F
Carrion, V
","328
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.
Galapagos Natl Pk Serv, Isla Santa Cruz, Galapagos, Ecuador.
Charles Darwin Fdn, Quito, Ecuador.
Univ Calif Santa Cruz, Ctr Ocean Hlth, Santa Cruz, CA 95060 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605304000572
",NA,"cjd34@cornell.edu
","333
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Donlan, CJ (reprint author), Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA
",NA,NA,"0030-6053
","ORYX
",NA,NA,12,"Eradication of feral goats Capra hircus from Pinta Island, Galapagos,
Ecuador
","WOS:000223587200022
",NA,38,NA,12
"./data/Ecuador.txt",NA,"Edgar, GJ
Banks, S
Farina, JM
Calvopina, M
Martinez, C
","Edgar, GJ
Banks, S
Farina, JM
Calvopina, M
Martinez, C
","1107
","Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2699.2004.01055.x
",NA,"g.edgar@utas.edu.au
","1124
","NA
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Edgar, GJ (reprint author), Univ Tasmania, Tasmanian Aquaculture & Fisheries Inst, Sch Zool, GPO Box 252-05, Hobart, Tas 7001, Australia
",NA,NA,"0305-0270
","JOURNAL OF BIOGEOGRAPHY
",NA,NA,19,"Regional biogeography of shallow reef fish and macro-invertebrate
communities in the Galapagos archipelago
","WOS:000221906700007
",NA,31,NA,22
"./data/Ecuador.txt",NA,"Parra, JL
Graham, CC
Freile, JF
","Parra, JL
Graham, CC
Freile, JF
","350
","Univ Calif Berkeley, Museum Vertebrate Zool, Berkeley, CA 94720 USA.
Fdn Numashir Conservac Ecosistemas Amenazados, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0906-7590.2004.03822.x
",NA,"juanp@uclink.berkeley.edu
","360
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2004," A-9560-2011
",NA,NA,NA,"Parra, JL (reprint author), Univ Calif Berkeley, Museum Vertebrate Zool, 3101 VLSB, Berkeley, CA 94720 USA
",NA,NA,"0906-7590
","ECOGRAPHY
",NA,NA,32,"Evaluating alternative data sets for ecological niche models of birds in
the Andes
","WOS:000221421200008
",NA,27,NA,34
"./data/Ecuador.txt",NA,"Vargas, JH
Consiglio, T
Jorgensen, PM
Croat, TB
","Vargas, JH
Consiglio, T
Jorgensen, PM
Croat, TB
","211
","Missouri Bot Garden, St Louis, MO 63166 USA.
Herbario Nacl Ecuador, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1366-9516.2004.00081.x
",NA,"trisha.consiglio@mobot.org
","216
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,2004,NA,NA,NA,NA,"Consiglio, T (reprint author), Missouri Bot Garden, POB 299, St Louis, MO 63166 USA
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,9,"Modelling distribution patterns in a species-rich plant genus, Anthurium
(Araceae), in Ecuador
","WOS:000221081400006
",NA,10,NA,10
"./data/Ecuador.txt",NA,"Baker, TR
Phillips, OL
Malhi, Y
Almeida, S
Arroyo, L
Di Fiore, A
Erwin, T
Killeen, TJ
Laurance, SG
Laurance, WF
Lewis, SL
Lloyd, J
Monteagudo, A
Neill, DA
Patino, S
Pitman, NCA
Silva, JNM
Martinez, RV
","Baker, TR
Phillips, OL
Malhi, Y
Almeida, S
Arroyo, L
Di Fiore, A
Erwin, T
Killeen, TJ
Laurance, SG
Laurance, WF
Lewis, SL
Lloyd, J
Monteagudo, A
Neill, DA
Patino, S
Pitman, NCA
Silva, JNM
Martinez, RV
","545
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.
Max Planck Inst Biogeochem, Jena, Germany.
Univ Edinburgh, Sch Geosci, Edinburgh, Midlothian, Scotland.
Museu Paraense Emilio Goeldi, Belem, Para, Brazil.
Museo Noel Kempff Mercado, Santa Cruz, Bolivia.
NYU, Dept Anthropol, New York, NY 10003 USA.
Smithsonian Inst, Washington, DC 20560 USA.
Conservat Int, Ctr Appl Biodivers Sci, Washington, DC USA.
Smithsonian Trop Res Inst, Balboa, Panama.
Univ Nacl San Antonio Abad Cusco, Herbario Vargas, Cuzco, Peru.
Herbario Nacl Ecuador, Missouri Bot Gardens, Quito, Ecuador.
Alexander Von Humboldt Biol Res Inst, Bogota, Colombia.
Duke Univ, Ctr Trop Conservat, Durham, NC 27706 USA.
CIFOR, Tapajos, Brazil.
EMBRAPA Amazonia Oriental, Belem, Para, Brazil.
Jardin Bot Missouri, Proyecto Flora Peru, Oxapampa, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1529-8817.2003.00751.x
",NA,"t.baker@geog.leeds.ac.uk
","562
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,2004," A-7681-2008
",NA,NA,NA,"Baker, TR (reprint author), Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England
",NA,NA,"1354-1013
","GLOBAL CHANGE BIOLOGY
",NA,NA,132,"Variation in wood density determines spatial patterns in Amazonian
forest biomass
","WOS:000221421600003
",NA,10,NA,137
